date,daily_data,monthly_data,adjusted_data
2010-01-01,20,0.37,7.4
2010-01-02,25,0.37,9.25
2010-01-03,25,0.37,9.25
2010-01-04,49,0.37,18.13
2010-01-05,39,0.37,14.43
2010-01-06,34,0.37,12.58
2010-01-07,53,0.37,19.61
2010-01-08,48,0.37,17.759999999999998
2010-01-09,31,0.37,11.47
2010-01-10,36,0.37,13.32
2010-01-11,63,0.37,23.31
2010-01-12,62,0.37,22.94
2010-01-13,60,0.37,22.2
2010-01-14,49,0.37,18.13
2010-01-15,37,0.37,13.69
2010-01-16,52,0.37,19.24
2010-01-17,20,0.37,7.4
2010-01-18,27,0.37,9.99
2010-01-19,43,0.37,15.91
2010-01-20,56,0.37,20.72
2010-01-21,91,0.37,33.67
2010-01-22,100,0.37,37.0
2010-01-23,46,0.37,17.02
2010-01-24,35,0.37,12.95
2010-01-25,63,0.37,23.31
2010-01-26,71,0.37,26.27
2010-01-27,77,0.37,28.49
2010-01-28,35,0.37,12.95
2010-01-29,56,0.37,20.72
2010-01-30,34,0.37,12.58
2010-01-31,11,0.37,4.07
2010-02-01,74,0.34,25.16
2010-02-02,60,0.34,20.400000000000002
2010-02-03,84,0.34,28.560000000000002
2010-02-04,65,0.34,22.1
2010-02-05,68,0.34,23.12
2010-02-06,75,0.34,25.500000000000004
2010-02-07,89,0.34,30.26
2010-02-08,54,0.34,18.360000000000003
2010-02-09,52,0.34,17.68
2010-02-10,100,0.34,34.0
2010-02-11,28,0.34,9.520000000000001
2010-02-12,66,0.34,22.44
2010-02-13,84,0.34,28.560000000000002
2010-02-14,50,0.34,17.0
2010-02-15,88,0.34,29.92
2010-02-16,93,0.34,31.62
2010-02-17,66,0.34,22.44
2010-02-18,75,0.34,25.500000000000004
2010-02-19,61,0.34,20.740000000000002
2010-02-20,24,0.34,8.16
2010-02-21,71,0.34,24.14
2010-02-22,61,0.34,20.740000000000002
2010-02-23,58,0.34,19.720000000000002
2010-02-24,91,0.34,30.94
2010-02-25,80,0.34,27.200000000000003
2010-02-26,55,0.34,18.700000000000003
2010-02-27,29,0.34,9.860000000000001
2010-02-28,30,0.34,10.200000000000001
2010-03-01,74,0.29,21.459999999999997
2010-03-02,73,0.29,21.169999999999998
2010-03-03,77,0.29,22.33
2010-03-04,44,0.29,12.76
2010-03-05,100,0.29,28.999999999999996
2010-03-06,65,0.29,18.849999999999998
2010-03-07,42,0.29,12.18
2010-03-08,56,0.29,16.24
2010-03-09,51,0.29,14.79
2010-03-10,66,0.29,19.139999999999997
2010-03-11,55,0.29,15.95
2010-03-12,86,0.29,24.939999999999998
2010-03-13,34,0.29,9.86
2010-03-14,17,0.29,4.93
2010-03-15,63,0.29,18.27
2010-03-16,76,0.29,22.04
2010-03-17,49,0.29,14.209999999999999
2010-03-18,54,0.29,15.659999999999998
2010-03-19,35,0.29,10.149999999999999
2010-03-20,37,0.29,10.729999999999999
2010-03-21,29,0.29,8.41
2010-03-22,66,0.29,19.139999999999997
2010-03-23,42,0.29,12.18
2010-03-24,51,0.29,14.79
2010-03-25,74,0.29,21.459999999999997
2010-03-26,63,0.29,18.27
2010-03-27,12,0.29,3.4799999999999995
2010-03-28,29,0.29,8.41
2010-03-29,39,0.29,11.309999999999999
2010-03-30,70,0.29,20.299999999999997
2010-03-31,45,0.29,13.049999999999999
2010-04-01,13,1.0,13.0
2010-04-02,8,1.0,8.0
2010-04-03,6,1.0,6.0
2010-04-04,2,1.0,2.0
2010-04-05,8,1.0,8.0
2010-04-06,5,1.0,5.0
2010-04-07,12,1.0,12.0
2010-04-08,12,1.0,12.0
2010-04-09,11,1.0,11.0
2010-04-10,1,1.0,1.0
2010-04-11,2,1.0,2.0
2010-04-12,9,1.0,9.0
2010-04-13,8,1.0,8.0
2010-04-14,8,1.0,8.0
2010-04-15,9,1.0,9.0
2010-04-16,98,1.0,98.0
2010-04-17,55,1.0,55.0
2010-04-18,35,1.0,35.0
2010-04-19,67,1.0,67.0
2010-04-20,85,1.0,85.0
2010-04-21,100,1.0,100.0
2010-04-22,47,1.0,47.0
2010-04-23,29,1.0,29.0
2010-04-24,18,1.0,18.0
2010-04-25,18,1.0,18.0
2010-04-26,34,1.0,34.0
2010-04-27,95,1.0,95.0
2010-04-28,70,1.0,70.0
2010-04-29,24,1.0,24.0
2010-04-30,41,1.0,41.0
2010-05-01,70,0.38,26.6
2010-05-02,95,0.38,36.1
2010-05-03,100,0.38,38.0
2010-05-04,94,0.38,35.72
2010-05-05,58,0.38,22.04
2010-05-06,69,0.38,26.22
2010-05-07,93,0.38,35.34
2010-05-08,35,0.38,13.3
2010-05-09,24,0.38,9.120000000000001
2010-05-10,63,0.38,23.94
2010-05-11,62,0.38,23.56
2010-05-12,55,0.38,20.9
2010-05-13,49,0.38,18.62
2010-05-14,55,0.38,20.9
2010-05-15,32,0.38,12.16
2010-05-16,16,0.38,6.08
2010-05-17,43,0.38,16.34
2010-05-18,37,0.38,14.06
2010-05-19,58,0.38,22.04
2010-05-20,42,0.38,15.96
2010-05-21,22,0.38,8.36
2010-05-22,32,0.38,12.16
2010-05-23,28,0.38,10.64
2010-05-24,34,0.38,12.92
2010-05-25,33,0.38,12.540000000000001
2010-05-26,47,0.38,17.86
2010-05-27,21,0.38,7.98
2010-05-28,44,0.38,16.72
2010-05-29,21,0.38,7.98
2010-05-30,9,0.38,3.42
2010-05-31,19,0.38,7.22
2010-06-01,55,0.29,15.95
2010-06-02,100,0.29,28.999999999999996
2010-06-03,51,0.29,14.79
2010-06-04,94,0.29,27.259999999999998
2010-06-05,70,0.29,20.299999999999997
2010-06-06,19,0.29,5.51
2010-06-07,68,0.29,19.72
2010-06-08,83,0.29,24.069999999999997
2010-06-09,84,0.29,24.36
2010-06-10,79,0.29,22.91
2010-06-11,75,0.29,21.75
2010-06-12,39,0.29,11.309999999999999
2010-06-13,13,0.29,3.7699999999999996
2010-06-14,60,0.29,17.4
2010-06-15,72,0.29,20.88
2010-06-16,48,0.29,13.919999999999998
2010-06-17,53,0.29,15.37
2010-06-18,52,0.29,15.079999999999998
2010-06-19,27,0.29,7.829999999999999
2010-06-20,14,0.29,4.06
2010-06-21,61,0.29,17.689999999999998
2010-06-22,54,0.29,15.659999999999998
2010-06-23,55,0.29,15.95
2010-06-24,44,0.29,12.76
2010-06-25,84,0.29,24.36
2010-06-26,32,0.29,9.28
2010-06-27,53,0.29,15.37
2010-06-28,47,0.29,13.629999999999999
2010-06-29,38,0.29,11.02
2010-06-30,77,0.29,22.33
2010-07-01,65,0.26,16.900000000000002
2010-07-02,38,0.26,9.88
2010-07-03,22,0.26,5.720000000000001
2010-07-04,23,0.26,5.98
2010-07-05,35,0.26,9.1
2010-07-06,36,0.26,9.36
2010-07-07,43,0.26,11.18
2010-07-08,51,0.26,13.26
2010-07-09,34,0.26,8.84
2010-07-10,45,0.26,11.700000000000001
2010-07-11,21,0.26,5.46
2010-07-12,79,0.26,20.54
2010-07-13,46,0.26,11.96
2010-07-14,50,0.26,13.0
2010-07-15,100,0.26,26.0
2010-07-16,93,0.26,24.18
2010-07-17,36,0.26,9.36
2010-07-18,31,0.26,8.06
2010-07-19,68,0.26,17.68
2010-07-20,85,0.26,22.1
2010-07-21,43,0.26,11.18
2010-07-22,44,0.26,11.440000000000001
2010-07-23,46,0.26,11.96
2010-07-24,25,0.26,6.5
2010-07-25,5,0.26,1.3
2010-07-26,40,0.26,10.4
2010-07-27,64,0.26,16.64
2010-07-28,58,0.26,15.08
2010-07-29,47,0.26,12.22
2010-07-30,62,0.26,16.12
2010-07-31,15,0.26,3.9000000000000004
2010-08-01,84,0.24,20.16
2010-08-02,74,0.24,17.759999999999998
2010-08-03,67,0.24,16.08
2010-08-04,34,0.24,8.16
2010-08-05,79,0.24,18.96
2010-08-06,62,0.24,14.879999999999999
2010-08-07,48,0.24,11.52
2010-08-08,21,0.24,5.04
2010-08-09,63,0.24,15.12
2010-08-10,76,0.24,18.24
2010-08-11,68,0.24,16.32
2010-08-12,49,0.24,11.76
2010-08-13,93,0.24,22.32
2010-08-14,41,0.24,9.84
2010-08-15,48,0.24,11.52
2010-08-16,59,0.24,14.16
2010-08-17,67,0.24,16.08
2010-08-18,48,0.24,11.52
2010-08-19,50,0.24,12.0
2010-08-20,31,0.24,7.4399999999999995
2010-08-21,27,0.24,6.4799999999999995
2010-08-22,46,0.24,11.04
2010-08-23,48,0.24,11.52
2010-08-24,56,0.24,13.44
2010-08-25,100,0.24,24.0
2010-08-26,63,0.24,15.12
2010-08-27,30,0.24,7.199999999999999
2010-08-28,13,0.24,3.12
2010-08-29,20,0.24,4.8
2010-08-30,24,0.24,5.76
2010-08-31,69,0.24,16.56
2010-09-01,55,0.26,14.3
2010-09-02,40,0.26,10.4
2010-09-03,55,0.26,14.3
2010-09-04,22,0.26,5.720000000000001
2010-09-05,12,0.26,3.12
2010-09-06,36,0.26,9.36
2010-09-07,59,0.26,15.34
2010-09-08,43,0.26,11.18
2010-09-09,66,0.26,17.16
2010-09-10,37,0.26,9.620000000000001
2010-09-11,27,0.26,7.0200000000000005
2010-09-12,47,0.26,12.22
2010-09-13,99,0.26,25.740000000000002
2010-09-14,69,0.26,17.94
2010-09-15,81,0.26,21.060000000000002
2010-09-16,43,0.26,11.18
2010-09-17,58,0.26,15.08
2010-09-18,33,0.26,8.58
2010-09-19,43,0.26,11.18
2010-09-20,78,0.26,20.28
2010-09-21,62,0.26,16.12
2010-09-22,100,0.26,26.0
2010-09-23,65,0.26,16.900000000000002
2010-09-24,90,0.26,23.400000000000002
2010-09-25,16,0.26,4.16
2010-09-26,26,0.26,6.76
2010-09-27,68,0.26,17.68
2010-09-28,75,0.26,19.5
2010-09-29,65,0.26,16.900000000000002
2010-09-30,65,0.26,16.900000000000002
2010-10-01,50,0.28,14.000000000000002
2010-10-02,19,0.28,5.32
2010-10-03,28,0.28,7.840000000000001
2010-10-04,27,0.28,7.5600000000000005
2010-10-05,40,0.28,11.200000000000001
2010-10-06,62,0.28,17.360000000000003
2010-10-07,92,0.28,25.76
2010-10-08,69,0.28,19.32
2010-10-09,29,0.28,8.120000000000001
2010-10-10,69,0.28,19.32
2010-10-11,85,0.28,23.8
2010-10-12,32,0.28,8.96
2010-10-13,93,0.28,26.040000000000003
2010-10-14,40,0.28,11.200000000000001
2010-10-15,50,0.28,14.000000000000002
2010-10-16,24,0.28,6.720000000000001
2010-10-17,19,0.28,5.32
2010-10-18,44,0.28,12.32
2010-10-19,100,0.28,28.000000000000004
2010-10-20,79,0.28,22.12
2010-10-21,71,0.28,19.880000000000003
2010-10-22,46,0.28,12.88
2010-10-23,38,0.28,10.64
2010-10-24,32,0.28,8.96
2010-10-25,52,0.28,14.560000000000002
2010-10-26,60,0.28,16.8
2010-10-27,66,0.28,18.48
2010-10-28,49,0.28,13.72
2010-10-29,64,0.28,17.92
2010-10-30,24,0.28,6.720000000000001
2010-10-31,14,0.28,3.9200000000000004
2010-11-01,56,0.27,15.120000000000001
2010-11-02,56,0.27,15.120000000000001
2010-11-03,67,0.27,18.09
2010-11-04,71,0.27,19.17
2010-11-05,71,0.27,19.17
2010-11-06,56,0.27,15.120000000000001
2010-11-07,40,0.27,10.8
2010-11-08,55,0.27,14.850000000000001
2010-11-09,49,0.27,13.23
2010-11-10,80,0.27,21.6
2010-11-11,84,0.27,22.68
2010-11-12,72,0.27,19.44
2010-11-13,46,0.27,12.420000000000002
2010-11-14,35,0.27,9.450000000000001
2010-11-15,75,0.27,20.25
2010-11-16,80,0.27,21.6
2010-11-17,71,0.27,19.17
2010-11-18,100,0.27,27.0
2010-11-19,76,0.27,20.520000000000003
2010-11-20,25,0.27,6.75
2010-11-21,25,0.27,6.75
2010-11-22,64,0.27,17.28
2010-11-23,61,0.27,16.470000000000002
2010-11-24,23,0.27,6.210000000000001
2010-11-25,46,0.27,12.420000000000002
2010-11-26,38,0.27,10.260000000000002
2010-11-27,35,0.27,9.450000000000001
2010-11-28,30,0.27,8.100000000000001
2010-11-29,55,0.27,14.850000000000001
2010-11-30,55,0.27,14.850000000000001
2010-12-01,69,0.23,15.870000000000001
2010-12-02,60,0.23,13.8
2010-12-03,33,0.23,7.590000000000001
2010-12-04,38,0.23,8.74
2010-12-05,24,0.23,5.5200000000000005
2010-12-06,59,0.23,13.57
2010-12-07,49,0.23,11.270000000000001
2010-12-08,64,0.23,14.72
2010-12-09,70,0.23,16.1
2010-12-10,55,0.23,12.65
2010-12-11,63,0.23,14.49
2010-12-12,72,0.23,16.560000000000002
2010-12-13,70,0.23,16.1
2010-12-14,90,0.23,20.7
2010-12-15,100,0.23,23.0
2010-12-16,88,0.23,20.240000000000002
2010-12-17,73,0.23,16.79
2010-12-18,70,0.23,16.1
2010-12-19,36,0.23,8.280000000000001
2010-12-20,38,0.23,8.74
2010-12-21,49,0.23,11.270000000000001
2010-12-22,60,0.23,13.8
2010-12-23,52,0.23,11.96
2010-12-24,32,0.23,7.36
2010-12-25,13,0.23,2.99
2010-12-26,22,0.23,5.0600000000000005
2010-12-27,46,0.23,10.58
2010-12-28,37,0.23,8.51
2010-12-29,57,0.23,13.110000000000001
2010-12-30,54,0.23,12.42
2010-12-31,33,0.23,7.590000000000001
2011-01-01,16,0.33,5.28
2011-01-02,13,0.33,4.29
2011-01-03,76,0.33,25.080000000000002
2011-01-04,65,0.33,21.45
2011-01-05,47,0.33,15.510000000000002
2011-01-06,70,0.33,23.1
2011-01-07,82,0.33,27.060000000000002
2011-01-08,18,0.33,5.94
2011-01-09,30,0.33,9.9
2011-01-10,49,0.33,16.17
2011-01-11,75,0.33,24.75
2011-01-12,62,0.33,20.46
2011-01-13,67,0.33,22.11
2011-01-14,57,0.33,18.810000000000002
2011-01-15,33,0.33,10.89
2011-01-16,21,0.33,6.930000000000001
2011-01-17,46,0.33,15.180000000000001
2011-01-18,67,0.33,22.11
2011-01-19,100,0.33,33.0
2011-01-20,76,0.33,25.080000000000002
2011-01-21,47,0.33,15.510000000000002
2011-01-22,35,0.33,11.55
2011-01-23,41,0.33,13.530000000000001
2011-01-24,60,0.33,19.8
2011-01-25,36,0.33,11.88
2011-01-26,54,0.33,17.82
2011-01-27,64,0.33,21.12
2011-01-28,36,0.33,11.88
2011-01-29,37,0.33,12.21
2011-01-30,26,0.33,8.58
2011-01-31,58,0.33,19.14
2011-02-01,95,0.26,24.7
2011-02-02,77,0.26,20.02
2011-02-03,95,0.26,24.7
2011-02-04,46,0.26,11.96
2011-02-05,30,0.26,7.800000000000001
2011-02-06,62,0.26,16.12
2011-02-07,66,0.26,17.16
2011-02-08,81,0.26,21.060000000000002
2011-02-09,76,0.26,19.76
2011-02-10,56,0.26,14.56
2011-02-11,62,0.26,16.12
2011-02-12,50,0.26,13.0
2011-02-13,37,0.26,9.620000000000001
2011-02-14,67,0.26,17.42
2011-02-15,71,0.26,18.46
2011-02-16,100,0.26,26.0
2011-02-17,82,0.26,21.32
2011-02-18,51,0.26,13.26
2011-02-19,36,0.26,9.36
2011-02-20,18,0.26,4.68
2011-02-21,59,0.26,15.34
2011-02-22,80,0.26,20.8
2011-02-23,87,0.26,22.62
2011-02-24,75,0.26,19.5
2011-02-25,75,0.26,19.5
2011-02-26,45,0.26,11.700000000000001
2011-02-27,36,0.26,9.36
2011-02-28,87,0.26,22.62
2011-03-01,88,0.24,21.119999999999997
2011-03-02,64,0.24,15.36
2011-03-03,100,0.24,24.0
2011-03-04,95,0.24,22.8
2011-03-05,37,0.24,8.879999999999999
2011-03-06,37,0.24,8.879999999999999
2011-03-07,68,0.24,16.32
2011-03-08,99,0.24,23.759999999999998
2011-03-09,71,0.24,17.04
2011-03-10,75,0.24,18.0
2011-03-11,75,0.24,18.0
2011-03-12,45,0.24,10.799999999999999
2011-03-13,20,0.24,4.8
2011-03-14,44,0.24,10.559999999999999
2011-03-15,68,0.24,16.32
2011-03-16,82,0.24,19.68
2011-03-17,66,0.24,15.84
2011-03-18,59,0.24,14.16
2011-03-19,19,0.24,4.56
2011-03-20,28,0.24,6.72
2011-03-21,68,0.24,16.32
2011-03-22,47,0.24,11.28
2011-03-23,68,0.24,16.32
2011-03-24,71,0.24,17.04
2011-03-25,75,0.24,18.0
2011-03-26,55,0.24,13.2
2011-03-27,18,0.24,4.32
2011-03-28,81,0.24,19.439999999999998
2011-03-29,73,0.24,17.52
2011-03-30,60,0.24,14.399999999999999
2011-03-31,67,0.24,16.08
2011-04-01,72,0.25,18.0
2011-04-02,52,0.25,13.0
2011-04-03,28,0.25,7.0
2011-04-04,39,0.25,9.75
2011-04-05,63,0.25,15.75
2011-04-06,46,0.25,11.5
2011-04-07,67,0.25,16.75
2011-04-08,66,0.25,16.5
2011-04-09,32,0.25,8.0
2011-04-10,20,0.25,5.0
2011-04-11,36,0.25,9.0
2011-04-12,59,0.25,14.75
2011-04-13,94,0.25,23.5
2011-04-14,99,0.25,24.75
2011-04-15,63,0.25,15.75
2011-04-16,44,0.25,11.0
2011-04-17,45,0.25,11.25
2011-04-18,63,0.25,15.75
2011-04-19,100,0.25,25.0
2011-04-20,49,0.25,12.25
2011-04-21,49,0.25,12.25
2011-04-22,57,0.25,14.25
2011-04-23,28,0.25,7.0
2011-04-24,47,0.25,11.75
2011-04-25,70,0.25,17.5
2011-04-26,56,0.25,14.0
2011-04-27,59,0.25,14.75
2011-04-28,44,0.25,11.0
2011-04-29,50,0.25,12.5
2011-04-30,36,0.25,9.0
2011-05-01,36,0.23,8.280000000000001
2011-05-02,72,0.23,16.560000000000002
2011-05-03,36,0.23,8.280000000000001
2011-05-04,73,0.23,16.79
2011-05-05,83,0.23,19.09
2011-05-06,69,0.23,15.870000000000001
2011-05-07,27,0.23,6.21
2011-05-08,28,0.23,6.44
2011-05-09,61,0.23,14.030000000000001
2011-05-10,93,0.23,21.39
2011-05-11,57,0.23,13.110000000000001
2011-05-12,72,0.23,16.560000000000002
2011-05-13,89,0.23,20.470000000000002
2011-05-14,49,0.23,11.270000000000001
2011-05-15,22,0.23,5.0600000000000005
2011-05-16,77,0.23,17.71
2011-05-17,100,0.23,23.0
2011-05-18,70,0.23,16.1
2011-05-19,52,0.23,11.96
2011-05-20,56,0.23,12.88
2011-05-21,32,0.23,7.36
2011-05-22,46,0.23,10.58
2011-05-23,51,0.23,11.73
2011-05-24,87,0.23,20.01
2011-05-25,90,0.23,20.7
2011-05-26,70,0.23,16.1
2011-05-27,75,0.23,17.25
2011-05-28,38,0.23,8.74
2011-05-29,50,0.23,11.5
2011-05-30,27,0.23,6.21
2011-05-31,73,0.23,16.79
2011-06-01,96,0.25,24.0
2011-06-02,100,0.25,25.0
2011-06-03,83,0.25,20.75
2011-06-04,48,0.25,12.0
2011-06-05,19,0.25,4.75
2011-06-06,47,0.25,11.75
2011-06-07,67,0.25,16.75
2011-06-08,61,0.25,15.25
2011-06-09,56,0.25,14.0
2011-06-10,58,0.25,14.5
2011-06-11,40,0.25,10.0
2011-06-12,26,0.25,6.5
2011-06-13,34,0.25,8.5
2011-06-14,36,0.25,9.0
2011-06-15,47,0.25,11.75
2011-06-16,61,0.25,15.25
2011-06-17,52,0.25,13.0
2011-06-18,37,0.25,9.25
2011-06-19,15,0.25,3.75
2011-06-20,32,0.25,8.0
2011-06-21,62,0.25,15.5
2011-06-22,41,0.25,10.25
2011-06-23,44,0.25,11.0
2011-06-24,46,0.25,11.5
2011-06-25,26,0.25,6.5
2011-06-26,41,0.25,10.25
2011-06-27,58,0.25,14.5
2011-06-28,74,0.25,18.5
2011-06-29,61,0.25,15.25
2011-06-30,60,0.25,15.0
2011-07-01,68,0.2,13.600000000000001
2011-07-02,35,0.2,7.0
2011-07-03,18,0.2,3.6
2011-07-04,38,0.2,7.6000000000000005
2011-07-05,33,0.2,6.6000000000000005
2011-07-06,62,0.2,12.4
2011-07-07,37,0.2,7.4
2011-07-08,80,0.2,16.0
2011-07-09,33,0.2,6.6000000000000005
2011-07-10,29,0.2,5.800000000000001
2011-07-11,34,0.2,6.800000000000001
2011-07-12,55,0.2,11.0
2011-07-13,74,0.2,14.8
2011-07-14,53,0.2,10.600000000000001
2011-07-15,66,0.2,13.200000000000001
2011-07-16,33,0.2,6.6000000000000005
2011-07-17,34,0.2,6.800000000000001
2011-07-18,68,0.2,13.600000000000001
2011-07-19,100,0.2,20.0
2011-07-20,92,0.2,18.400000000000002
2011-07-21,66,0.2,13.200000000000001
2011-07-22,67,0.2,13.4
2011-07-23,23,0.2,4.6000000000000005
2011-07-24,48,0.2,9.600000000000001
2011-07-25,36,0.2,7.2
2011-07-26,45,0.2,9.0
2011-07-27,76,0.2,15.200000000000001
2011-07-28,62,0.2,12.4
2011-07-29,57,0.2,11.4
2011-07-30,32,0.2,6.4
2011-07-31,53,0.2,10.600000000000001
2011-08-01,48,0.22,10.56
2011-08-02,100,0.22,22.0
2011-08-03,55,0.22,12.1
2011-08-04,42,0.22,9.24
2011-08-05,47,0.22,10.34
2011-08-06,31,0.22,6.82
2011-08-07,36,0.22,7.92
2011-08-08,61,0.22,13.42
2011-08-09,60,0.22,13.2
2011-08-10,73,0.22,16.06
2011-08-11,67,0.22,14.74
2011-08-12,55,0.22,12.1
2011-08-13,27,0.22,5.94
2011-08-14,31,0.22,6.82
2011-08-15,38,0.22,8.36
2011-08-16,85,0.22,18.7
2011-08-17,70,0.22,15.4
2011-08-18,63,0.22,13.86
2011-08-19,76,0.22,16.72
2011-08-20,48,0.22,10.56
2011-08-21,44,0.22,9.68
2011-08-22,79,0.22,17.38
2011-08-23,53,0.22,11.66
2011-08-24,61,0.22,13.42
2011-08-25,74,0.22,16.28
2011-08-26,38,0.22,8.36
2011-08-27,25,0.22,5.5
2011-08-28,34,0.22,7.48
2011-08-29,61,0.22,13.42
2011-08-30,70,0.22,15.4
2011-08-31,37,0.22,8.14
2011-09-01,45,0.25,11.25
2011-09-02,28,0.25,7.0
2011-09-03,14,0.25,3.5
2011-09-04,12,0.25,3.0
2011-09-05,37,0.25,9.25
2011-09-06,63,0.25,15.75
2011-09-07,34,0.25,8.5
2011-09-08,39,0.25,9.75
2011-09-09,32,0.25,8.0
2011-09-10,22,0.25,5.5
2011-09-11,25,0.25,6.25
2011-09-12,41,0.25,10.25
2011-09-13,34,0.25,8.5
2011-09-14,54,0.25,13.5
2011-09-15,39,0.25,9.75
2011-09-16,48,0.25,12.0
2011-09-17,31,0.25,7.75
2011-09-18,27,0.25,6.75
2011-09-19,45,0.25,11.25
2011-09-20,47,0.25,11.75
2011-09-21,32,0.25,8.0
2011-09-22,52,0.25,13.0
2011-09-23,27,0.25,6.75
2011-09-24,22,0.25,5.5
2011-09-25,27,0.25,6.75
2011-09-26,53,0.25,13.25
2011-09-27,74,0.25,18.5
2011-09-28,100,0.25,25.0
2011-09-29,77,0.25,19.25
2011-09-30,66,0.25,16.5
2011-10-01,48,0.27,12.96
2011-10-02,48,0.27,12.96
2011-10-03,54,0.27,14.580000000000002
2011-10-04,79,0.27,21.330000000000002
2011-10-05,80,0.27,21.6
2011-10-06,51,0.27,13.770000000000001
2011-10-07,73,0.27,19.71
2011-10-08,35,0.27,9.450000000000001
2011-10-09,27,0.27,7.290000000000001
2011-10-10,54,0.27,14.580000000000002
2011-10-11,65,0.27,17.55
2011-10-12,52,0.27,14.040000000000001
2011-10-13,56,0.27,15.120000000000001
2011-10-14,81,0.27,21.87
2011-10-15,21,0.27,5.67
2011-10-16,40,0.27,10.8
2011-10-17,79,0.27,21.330000000000002
2011-10-18,100,0.27,27.0
2011-10-19,81,0.27,21.87
2011-10-20,45,0.27,12.15
2011-10-21,59,0.27,15.930000000000001
2011-10-22,46,0.27,12.420000000000002
2011-10-23,37,0.27,9.99
2011-10-24,44,0.27,11.88
2011-10-25,70,0.27,18.900000000000002
2011-10-26,84,0.27,22.68
2011-10-27,71,0.27,19.17
2011-10-28,31,0.27,8.370000000000001
2011-10-29,40,0.27,10.8
2011-10-30,27,0.27,7.290000000000001
2011-10-31,52,0.27,14.040000000000001
2011-11-01,76,0.23,17.48
2011-11-02,75,0.23,17.25
2011-11-03,90,0.23,20.7
2011-11-04,63,0.23,14.49
2011-11-05,61,0.23,14.030000000000001
2011-11-06,30,0.23,6.9
2011-11-07,72,0.23,16.560000000000002
2011-11-08,59,0.23,13.57
2011-11-09,68,0.23,15.64
2011-11-10,87,0.23,20.01
2011-11-11,82,0.23,18.86
2011-11-12,34,0.23,7.82
2011-11-13,60,0.23,13.8
2011-11-14,63,0.23,14.49
2011-11-15,50,0.23,11.5
2011-11-16,61,0.23,14.030000000000001
2011-11-17,78,0.23,17.94
2011-11-18,46,0.23,10.58
2011-11-19,38,0.23,8.74
2011-11-20,56,0.23,12.88
2011-11-21,62,0.23,14.26
2011-11-22,54,0.23,12.42
2011-11-23,51,0.23,11.73
2011-11-24,20,0.23,4.6000000000000005
2011-11-25,74,0.23,17.02
2011-11-26,27,0.23,6.21
2011-11-27,40,0.23,9.200000000000001
2011-11-28,51,0.23,11.73
2011-11-29,72,0.23,16.560000000000002
2011-11-30,100,0.23,23.0
2011-12-01,42,0.19,7.98
2011-12-02,48,0.19,9.120000000000001
2011-12-03,49,0.19,9.31
2011-12-04,32,0.19,6.08
2011-12-05,65,0.19,12.35
2011-12-06,91,0.19,17.29
2011-12-07,83,0.19,15.77
2011-12-08,100,0.19,19.0
2011-12-09,86,0.19,16.34
2011-12-10,20,0.19,3.8
2011-12-11,36,0.19,6.84
2011-12-12,83,0.19,15.77
2011-12-13,87,0.19,16.53
2011-12-14,87,0.19,16.53
2011-12-15,63,0.19,11.97
2011-12-16,51,0.19,9.69
2011-12-17,41,0.19,7.79
2011-12-18,46,0.19,8.74
2011-12-19,40,0.19,7.6
2011-12-20,70,0.19,13.3
2011-12-21,76,0.19,14.44
2011-12-22,32,0.19,6.08
2011-12-23,42,0.19,7.98
2011-12-24,32,0.19,6.08
2011-12-25,15,0.19,2.85
2011-12-26,46,0.19,8.74
2011-12-27,49,0.19,9.31
2011-12-28,31,0.19,5.89
2011-12-29,53,0.19,10.07
2011-12-30,44,0.19,8.36
2011-12-31,32,0.19,6.08
2012-01-01,21,0.25,5.25
2012-01-02,28,0.25,7.0
2012-01-03,43,0.25,10.75
2012-01-04,40,0.25,10.0
2012-01-05,65,0.25,16.25
2012-01-06,69,0.25,17.25
2012-01-07,40,0.25,10.0
2012-01-08,18,0.25,4.5
2012-01-09,76,0.25,19.0
2012-01-10,60,0.25,15.0
2012-01-11,86,0.25,21.5
2012-01-12,77,0.25,19.25
2012-01-13,93,0.25,23.25
2012-01-14,30,0.25,7.5
2012-01-15,30,0.25,7.5
2012-01-16,55,0.25,13.75
2012-01-17,63,0.25,15.75
2012-01-18,100,0.25,25.0
2012-01-19,70,0.25,17.5
2012-01-20,51,0.25,12.75
2012-01-21,35,0.25,8.75
2012-01-22,32,0.25,8.0
2012-01-23,77,0.25,19.25
2012-01-24,40,0.25,10.0
2012-01-25,95,0.25,23.75
2012-01-26,54,0.25,13.5
2012-01-27,72,0.25,18.0
2012-01-28,38,0.25,9.5
2012-01-29,62,0.25,15.5
2012-01-30,55,0.25,13.75
2012-01-31,64,0.25,16.0
2012-02-01,73,0.22,16.06
2012-02-02,74,0.22,16.28
2012-02-03,62,0.22,13.64
2012-02-04,29,0.22,6.38
2012-02-05,48,0.22,10.56
2012-02-06,34,0.22,7.48
2012-02-07,60,0.22,13.2
2012-02-08,92,0.22,20.24
2012-02-09,65,0.22,14.3
2012-02-10,47,0.22,10.34
2012-02-11,35,0.22,7.7
2012-02-12,54,0.22,11.88
2012-02-13,53,0.22,11.66
2012-02-14,89,0.22,19.580000000000002
2012-02-15,62,0.22,13.64
2012-02-16,100,0.22,22.0
2012-02-17,55,0.22,12.1
2012-02-18,36,0.22,7.92
